FE_13769784.txt	Richard S. Mitchell
FE_13769839.txt	Cecil R. Slaughter
FE_13769880.txt	
FE_13769959.txt	Robert F. Doren
FE_13770214.txt	Loran C. Anderson
FE_13770278.txt	O. Lakela
FE_13770523.txt	JoAnn Falls
FE_13770526.txt	James R. Burkhalter
FE_13770565.txt	James R. Burkhalter
FE_13770611.txt	Jeanne Place
FE_13770629.txt	
FE_13770649.txt	
FE_13770680.txt	E. M. Stangeland, K. J. Davis
FE_13770721.txt	Amelie Blyth
FE_13770736.txt	Ed & Lisa Keppner
FE_13770838.txt	J.R. Burkhalter with R.L. Leonard
FE_13770860.txt	John E. Allen
FE_13770989.txt	James R. Burkhalter
FE_13771110.txt	F. H. Booker
FE_13771314.txt	J. R. Burkhalter and J. F. Jordan 
